Text,Sentiment,Positive
Deje de acosar con este mensaje q no soy la persona q indica caso contrario lo denunciaré penalmente,negativo,0
"Deje de enviar estos mensajes, yo no trbgo nada que cer con su empresa,o voy a enviar estos mensajes a INDECOPI",negativo,0
Deje de enviar mensajes los voy a denunciar por acoso,negativo,0
Deje de la molestarme o caso contrario entablare una demanda contra usted.averigue primero de quien es el numero,negativo,0
"Deje de mandarme msjs que no soy Alejandro, pasaré a denunciarlos por tanto molestarme",negativo,0
Esto es hostigamiento.Y maltrato psicologico.no queda de otra .por la denuncia,negativo,0
Estorsionador te vas ahir preso tu numero esta en la comisaria,negativo,0
"Deje de molestar , este numero y su persona estan siendo reportados",negativo,0
Deje de molestar .No es la persona que indica.si no mando CARYA NOTARIAL,negativo,0
Deje de molestar banco o le llegara una denuncia,negativo,0
Deje de molestar no soy aquella persona y porfavor ya no llamen o me veré en la obligacion de asentar una denuncia a cmr,negativo,0
Deje de molestar porque mi persona no lo conoce a usted y sus mentiras. Lo estoy repontando a las autoridades por falsedad,negativo,0
Estoy cansada que me estén molestando estoy presentando mi queja a instancias Mayores tengo todos sus mensajes grabados,negativo,0
Deje.De.mandar mensajes de lo.contrario lo denunciante ante indecopi,negativo,0
Estoy cansado de tus amenasas si no m contestas y no m explicas los voy a denunciar por hostigamiento,negativo,0
Estoy comunicandome con la policia.,negativo,0
Estoy denunciandolos,negativo,0
"Dejen de enviar estos mensajes. Ayer cancelé. Si lo siguen haciendo, denunciaré ante Osiptel.",negativo,0
Dejen de enviar mensajes no tengo ninguna deuda los denunciaré si siguen mandando,negativo,0
Dejen de enviar mensajes pues yo no presento ninguna deuda. Los Voy a denunciar si siguen con lo mismo.,negativo,0
"Dejen de enviar msj yo no tengo nada que ver con el señor a quien le mandan los msj,voy a realizar una denuncia por hostigamiento",negativo,0
Dejen de enviar o les denunciare,negativo,0
Dejen de enviarme este tipo de mensajes no tengo relacion alguna con este Banco caso contrario los denunciare por acoso estoy cansada de recibir mensaje,negativo,0
Dejen de enviarme mnsjs yo no tengo ninguna deuda con ustedes Los voy a denunciar a Indecopi,negativo,0
Dejen de estar enviando mensajes absurdos. Yo no tengo deuda con nadie y si siguen con su mismo proceder me veré obligado a denunciarlos por hostigamiento.,negativo,0
"Dejen de estar hostigando a este nro, por q voy a denunciar a esa empresa colecta, a quien cobran yo soy la señora Elizabeth Camargo.",negativo,0
Estoy numero le voy a dar al policia para k me llamas,negativo,0
Estoy reportando a la PNP,negativo,0
A ustedes yo no les debo ni m... Vean bien a quien mandan msj si losiguen haciendo los denunciaré,negativo,0
Abstenerse de emitir estos avisos por esta via. Bajo advertencia de iniciar los procesos correspondientes,negativo,0
Dejen de estar mandando mensajes a este telefono no se quien sera esta persona a quien manda los voyva denunciar,negativo,0
Dejen de estar mandando mensajes. Si siguen asi impondre una demanda con estos numeros .,negativo,0
Dejen de estar mansando mensaje a este numero no conozco a lacpersona si sifuen los voy a denunciar,negativo,0
"Dejen de estar molestando a un numero equivocado o los, denuncio",negativo,0
"Evite seguir enviando mensajes, caso contrario procederemos legalmente.",negativo,0
Dejen de estar ostigando que los voy a denunciar por los SMS que envian carajo,negativo,0
Dejen de fregar ya pague o los denunciare,negativo,0
"Expliqueme de que debo, si no explican les denunciare",negativo,0
Dejen de joder e o boy. Denunciar por extorcion,negativo,0
Dejen de joder mierdas me han mandado mas de 20 mensajes yo tengo tarjeta de su wevada si siguen asi iré a indecopi,negativo,0
Dejen de estar mandando estos mensajes. A mi celular o los voy a denunciar,negativo,0
Favor en no volveremos a enviar este mensaje es numero equivocado yo soy el Sr Julio Y no tengo ninguna deuda La proxima les denuncio,negativo,0
Dejen de joder que mierda quieren yo no les debo ni un puto sol no sé porque Me mandan mensajes si siguen molestando los voy a denunciar,negativo,0
Fiscalia prevencion de delito,negativo,0
Dejen de joderme los voy a denunciar yo no soy ningun cliente GNB,negativo,0
Dejen de mandar mensajes por que no se quien es ese señor y como sigan enviando los denunciare por acoso,negativo,0
"Acosadores, tendré que denunciarlos Po r tranquilidad.",negativo,0
Bien claro dije k no pagaré nada k pague la sra manuela o la sra Angela x k yo no pedi nada iré a presentar mi queja Indecopi,negativo,0
Dejen de mandarme mensajes yo no tengo una deuda yo soy menor de edad y yo los puedo renunciar por hostigamiento,negativo,0
Dejen de mandarme msj y de llamarme xfavor yo no tengo minguna deuda con ustedes asi q no me molesten de caso contrario tomate cartas en el asunto,negativo,0
Fíjate bien a quien quieres mandar este mensaje si no les voy a den,negativo,0
Dejen de mandarme.mensajes q voy a denunciar a la persona dueña de estos numeros no se quien mierda sera Jorge,negativo,0
CON ESTOS DATOS VOY A PONER UNA DENUNCIA A INDECOPI POR ATENTAR CONTRA MI TRANQUILIDAD!,negativo,0
Dejen de molestar ...los voy a denunciar yo no soy Dorina...y ademas no tengo deuda con avon,negativo,0
Gracias No Insista Indecopi Agradeceremos suspender estas comunicaciones,negativo,0
Dejen de molestar mi tranquilidad o tendré que denunciarlos,negativo,0
Dejen de molestar no los conozco ni se de q deuda hablan ..si me siguen molestando los voy a denunciar a este numero,negativo,0
"Dejen de molestar que los voy a denunciar, no soy garante de nadie.",negativo,0
Dejen de molestarme los voy a denunciar,negativo,0
Dejen de seguir jodiendo con los msj estan enviando a la persona equivocada de lo contrario tendré k presentar mi queja a Indecopi,negativo,0
Gracias porfavor mandeme la notificacion para denunciarles por estafadores,negativo,0
Dejen de star jodiendo los voy a demandar por ostigamiento,negativo,0
Grasias estare en indecopi por esta amenaz,negativo,0
HDP deja de joder o te denuncio por hostigamiento es facil averiguar tus datos,negativo,0
HOY TE DENUNCIO POR ACOSO,negativo,0
Demanda de una vez y no jodan,negativo,0
Demandame no me amenaces,negativo,0
Hace 2 años hize una quejs en el libro de reclamaciones de esika cn respuesta x maltrato y acoso. Lo volvere a hacer xq no soy esa persona,negativo,0
Carajo dejen de joder ya se cuando tengo qye pagar. O los denunciare x maltrato psicologico,negativo,0
Denunciare,negativo,0
Denunciare este numero al ministerio del interior,negativo,0
Denunciare su amenasas,negativo,0
Denunciare yo tambien,negativo,0
Hasta cuando me joden yo no soy Altamirano soy Angelica les voya denunciar,negativo,0
Hasta cuándo mierda estás esperando para poner la demanda. Hijo de,negativo,0
Hey no se quiénes son uds voy a denunciarlos por hostigamiento y amenazas,negativo,0
Hijos de puta me quejare indecopi,negativo,0
Carajo dejen de molestar o los denuncio,negativo,0
Carajo este no es su numero de la sra ya dejen de joder con sus mensajes o quieren que haga la denuncia y reporte a la central,negativo,0
Carajo les he dicho mil veces que no soy luis no entienden los voy a denunciar ante indecopi,negativo,0
Carajo no jodas. Yo no doy el señor q estan cobrando asi q limitese o lo denuncio por ostigamiento,negativo,0
Carajo no me jodas que yo no debo a nadie te denunciare hijo de put,negativo,0
"Calla mierda.. No jodas, anda trabaja, voy a poner denuncia esos numeros para que sean rastreables!",negativo,0
Carajo usted no sabe entender yo no soy la señora Lopez Campana no se presté para estar molestando de lo contrario lo estaré denunciando,negativo,0
Caso contrario se le denunciará,negativo,0
Caso contrario voy adoptar otras acciones,negativo,0
Disculpa nunca fui cliente de si banco y deje mandar mensajes de este tipo sino tomaré medidas legales gracias,negativo,0
Hoy lo denuncio,negativo,0
Carajo una está. Denunciados siguen molestando pues tomaré acciones,negativo,0
Hoy mismo realizo la denuncia,negativo,0
Huevones malditos o dejan de joder o los DENUNCIO..,negativo,0
INDECOPI. GRACIAS,negativo,0
Identifiquense los voy a denunciar por perturbar mi tranquilidad,negativo,0
Identifiquese o procederé a denunciar este mensaje,negativo,0
Idiota te puedo denunciar y voy averiguar de.quien ese numero,negativo,0
Chucha deja de joder o te denuncio a indecopi,negativo,0
Informe de bien yo no tengo deuda en Ripley evite estos mensajes o presentaré queja en indecopi,negativo,0
Ingresaré otro reclamo por sus amenasas,negativo,0
"Iniciare un proceso legal , ya que yo no tengo ninguna deuda con ustedes",negativo,0
Insisto si no indica su numero denunciare a la entidad encargada pues esto no es manera de.cobrar,negativo,0
Ire a la policia a demandarte,negativo,0
Ire a quejarme les denunciare,negativo,0
Iré a la administracion para reclamar x el mensaje,negativo,0
Jaja no se de mierda sacas ese mensaje. Te boy demandar.,negativo,0
"Clientée q te pasa, quien te va iniciarte un proceso judicial soy yo en su momento sigue coaccionandome",negativo,0
Judicial,negativo,0
Agradeceré llamar o remitir mensaje a la persona indicada caso contrario tomaré acciones necesarias,negativo,0
Disculpe me veo acosada con sus mensajes de diferentes numero voy a tomar acciones legales contra esta entidad debido a mi persona no tiene ninguna deuda,negativo,0
Disculpe no tengo ninguna deuda con ustedes. Deje de estar molestando o voy a denunciarlo.,negativo,0
Colecta ustedes no entienden no le boy a pagar ni un centavo o quiere que lo denuncie por hostigamiento en la cricis que estamos pasando gracias,negativo,0
Como Uds.van a mandar este mensaje... están locos...los puedo denun,negativo,0
Disculpe pero estoy cansada de recibir estos mensajes en primer no tengo deuda con ningun banco este numero ya esta identificado como n la comisaria y m,negativo,0
"Disculpe pero yo no soy la titular o la persona que buscan para que me mande estas cosas, eviten estos mensajes de lo contrario me obligado a denunciarl",negativo,0
"Agradeceré, envien sus mensajes a la persona indicada No a desconocidos. De lo contrario procederé ha demandarlos ha caja Sullana por hostigamiento, acos",negativo,0
LOS DENUNCIARÉ,negativo,0
Ladrones de mierda no jodan Voya denunciarlo.,negativo,0
Ladrones ke cosa kieren trabajen no se agan los cabrones este numero sera reportado a la policia nacional del peru,negativo,0
Le agradeceria deje de enviar msjes o los denunciare ante INDECOPI x usar métodos de cobranza ABUSIVA... aqui no hay juicio y mucho menos medida cautelar,negativo,0
Disculpe yo no tengo ningun acuerdo con ustedes si me siguen enviando estos mensajes lo voy a denunciar,negativo,0
Le voy a denunciar ya mucho,negativo,0
Le voy hacer una querella,negativo,0
"Les agradeceria si dejaran de enviar mensajes, sino nos veremos obligados en denunciarlos, saludos.",negativo,0
Les boy a denunciar x acoso xk lo tengo grabadas todas ls yamadas k m hacen,negativo,0
"Les entablare una denuncia porq,estoy cansada de me esten cobrando algo q no debo",negativo,0
Les voya denunciar por mandar ese mensaje,negativo,0
LesVoy demandar por acoso,negativo,0
"Disculpeme usted pero ese numero no lo conozco ni en pelea de gallos, asi q primero informense bien antes q yo lo denuncie por hostigamiento hacia mi persona.",negativo,0
Disculpen la molestia pero a ese banco no debo mi nombre es ivan roger villaverde cakderon dejen de estar mandando menajes q voy a poner mi denuncia x ho,negativo,0
Disculpen si no me dicen q deuda es demandare al Banco por estar levantando falsas deudas este numero es de otra persona gracias....,negativo,0
Lo denunciar de estar acosandame,negativo,0
Lo mismo por favor averiguen vien quirn es la deudora y dejenme en paz o caso contrario voy a poner una denuncia por ostigamiento,negativo,0
"A la inmobiliaria, de todas maneras lo estoy viendo ya con un tema legal y a Indecopi",negativo,0
Al area legal van a pasar ustedes por este acoso y averigüen bien a quien mandan mensajes,negativo,0
Como te pago de voy a denunciar no tengo dinero,negativo,0
Donde denuncio,negativo,0
Los cot a denunciar no soy neyder,negativo,0
Los denunciare a indecopi,negativo,0
Los denunciare si siguen cpn sus mensajes,negativo,0
Los denunciare si siguen enviándome estos mensajes. Este número no,negativo,0
Los denunciaré ante Indecopi o cualquier entidad del estado por fastidio,negativo,0
Los denunciaré por acoso y calumnia no tengo deudas atengase a las consecuencias rateros del demonio,negativo,0
"Los denunciaré si siguen mandome mensaje s,no debo nada",negativo,0
"Los denunciaré, ya les he dicho varias veces que yo no les debo y siguen molestando con sus mensajes y llamadas",negativo,0
Los voy a denunciar ya me tienen cansada con esos mensajes ya les,negativo,0
Los voy a demandar por estar confundiendo mi linea con la de otra persona!!!,negativo,0
Los voy a denunciar .,negativo,0
Los voy a denunciar a Indecopi por hostilizacion. Ya cancelé la deuda!,negativo,0
"Los voy a denunciar a indecopi por hostigamiento, este teléfono pertenece a otra persona, comuniquence con claro para informacion",negativo,0
"Los voy a denunciar a los dueños de estos numeros por acoso saben quién es el titular de este rpmn,como se atreven a enviar msm cobrando una deuda que no",negativo,0
Los voy a denunciar por acoso si es q siguen hostigando.,negativo,0
"Los voy a denunciar por ostigamiento, verifiquen a quien pertenece",negativo,0
Los voy a denunciar por sus constantes mensajes,negativo,0
Los voy a denunciar pos hostigamiento.,negativo,0
Los voy a denunciar señores por favor no molesten,negativo,0
